43729,Clyde Austin Drexler,USA,Gold,Basketball Men's Basketball,Basketball,1992 Summer,1992,Summer,Barcelona
43739,Pamela Kristine "Pam" Dreyer (-Sunkinen),USA,Bronze,Ice Hockey Women's Ice Hockey,Ice Hockey,2006 Winter,2006,Winter,Torino
43740,Yves Dreyfus,FRA,Bronze,Fencing Men's epee Team,Fencing,1956 Summer,1956,Summer,Melbourne
43744,Yves Dreyfus,FRA,Bronze,Fencing Men's epee Team,Fencing,1964 Summer,1964,Summer,Tokyo
43754,Annika Elise Madsen Dries,USA,Gold,Water Polo Women's Water Polo,Water Polo,2012 Summer,2012,Summer,London
43758,Steffen Driesen,GER,Silver,Swimming Men's 4 x 100 metres Medley Relay,Swimming,2004 Summer,2004,Summer,Athina
43774,Ionel Alexandru "Ion" Drmb,ROU,Gold,Fencing Men's Foil Individual,Fencing,1968 Summer,1968,Summer,Mexico City
43794,Radmila Drljaa (-Savi),YUG,Silver,Handball Women's Handball,Handball,1980 Summer,1980,Summer,Moskva
43805,William Herbert "Bill" Droegemueller,USA,Silver,Athletics Men's Pole Vault,Athletics,1928 Summer,1928,Summer,Amsterdam
43807,Margitta Droese-Pufe (Ludewig-),GDR,Bronze,Athletics Women's Shot Put,Athletics,1980 Summer,1980,Summer,Moskva
43810,Bernd Drogan,GDR,Silver,Cycling Men's 100 kilometres Team Time Trial,Cycling,1980 Summer,1980,Summer,Moskva
43813,Leszek Melchior "Lech" Drogosz,POL,Bronze,Boxing Men's Welterweight,Boxing,1960 Summer,1960,Summer,Roma
43821,Franois Louis Drolet,CAN,Gold,Short Track Speed Skating Men's 5000 metres Relay,Short Track Speed Skating,1998 Winter,1998,Winter,Nagano
43824,Marie-ve Drolet,CAN,Bronze,Short Track Speed Skating Women's 3000 metres Relay,Short Track Speed Skating,2002 Winter,2002,Winter,Salt Lake City
43827,Marie-ve Drolet,CAN,Silver,Short Track Speed Skating Women's 3000 metres Relay,Short Track Speed Skating,2014 Winter,2014,Winter,Sochi
43828,Nancy Drolet,CAN,Silver,Ice Hockey Women's Ice Hockey,Ice Hockey,1998 Winter,1998,Winter,Nagano
43833,Henricus Antonius "Harry" Droog,NED,Silver,Rowing Men's Double Sculls,Rowing,1968 Summer,1968,Summer,Mexico City
43837,Horst Drse,FRG,Gold,Hockey Men's Hockey,Hockey,1972 Summer,1972,Summer,Munich
43840,Deena Michelle Drossin-Kastor,USA,Bronze,Athletics Women's Marathon,Athletics,2004 Summer,2004,Summer,Athina
43861,Derek Drouin,CAN,Bronze,Athletics Men's High Jump,Athletics,2012 Summer,2012,Summer,London
43862,Derek Drouin,CAN,Gold,Athletics Men's High Jump,Athletics,2016 Summer,2016,Summer,Rio de Janeiro
43868,Nikolay Vladimirovich Drozdetsky,URS,Gold,Ice Hockey Men's Ice Hockey,Ice Hockey,1984 Winter,1984,Winter,Sarajevo
43886,Elke Doris Drll (-Sprink),FRG,Silver,Hockey Women's Hockey,Hockey,1984 Summer,1984,Summer,Los Angeles
43888,Greg Drummond,GBR,Silver,Curling Men's Curling,Curling,2014 Winter,2014,Winter,Sochi
43890,Jonathan A. "Jon" Drummond,USA,Silver,Athletics Men's 4 x 100 metres Relay,Athletics,1996 Summer,1996,Summer,Atlanta
43892,Jonathan A. "Jon" Drummond,USA,Gold,Athletics Men's 4 x 100 metres Relay,Athletics,2000 Summer,2000,Summer,Sydney
43895,Daniela Druncea,ROU,Bronze,Rowing Women's Coxed Eights,Rowing,2016 Summer,2016,Summer,Rio de Janeiro
43898,Christopher Ellis "Chris" Drury,USA,Silver,Ice Hockey Men's Ice Hockey,Ice Hockey,2002 Winter,2002,Winter,Salt Lake City
43900,Christopher Ellis "Chris" Drury,USA,Silver,Ice Hockey Men's Ice Hockey,Ice Hockey,2010 Winter,2010,Winter,Vancouver
43901,Herbert John "Herb" Drury,USA,Silver,Ice Hockey Men's Ice Hockey,Ice Hockey,1920 Summer,1920,Summer,Antwerpen
43902,Herbert John "Herb" Drury,USA,Silver,Ice Hockey Men's Ice Hockey,Ice Hockey,1924 Winter,1924,Winter,Chamonix
43908,Guy Drut,FRA,Silver,Athletics Men's 110 metres Hurdles,Athletics,1972 Summer,1972,Summer,Munich
43909,Guy Drut,FRA,Gold,Athletics Men's 110 metres Hurdles,Athletics,1976 Summer,1976,Summer,Montreal
43910,Paul Drux,GER,Bronze,Handball Men's Handball,Handball,2016 Summer,2016,Summer,Rio de Janeiro
43948,Matthew Alexander "Matt" Dryke,USA,Gold,Shooting Mixed Skeet,Shooting,1984 Summer,1984,Summer,Los Angeles
43959,Alexander Mah Owens Drysdale,NZL,Bronze,Rowing Men's Single Sculls,Rowing,2008 Summer,2008,Summer,Beijing
43960,Alexander Mah Owens Drysdale,NZL,Gold,Rowing Men's Single Sculls,Rowing,2012 Summer,2012,Summer,London
43961,Alexander Mah Owens Drysdale,NZL,Gold,Rowing Men's Single Sculls,Rowing,2016 Summer,2016,Summer,Rio de Janeiro
43976,Tatjana Dschandschgawa,URS,Bronze,Handball Women's Handball,Handball,1988 Summer,1988,Summer,Seoul
43977,Tatjana Dschandschgawa,EUN,Bronze,Handball Women's Handball,Handball,1992 Summer,1992,Summer,Barcelona
43982,Du Jing,CHN,Gold,Badminton Women's Doubles,Badminton,2008 Summer,2008,Summer,Beijing
43984,Du Li,CHN,Gold,Shooting Women's Air Rifle 10 metres,Shooting,2004 Summer,2004,Summer,Athina
43986,Du Li,CHN,Gold,Shooting Women's Small-Bore Rifle Three Positions 50 metres,Shooting,2008 Summer,2008,Summer,Beijing
43988,Du Li,CHN,Silver,Shooting Women's Air Rifle 10 metres,Shooting,2016 Summer,2016,Summer,Rio de Janeiro
43989,Du Li,CHN,Bronze,Shooting Women's Small-Bore Rifle Three Positions 50 metres,Shooting,2016 Summer,2016,Summer,Rio de Janeiro
44007,Helena Allaire "Lana" du Pont (-Wright),USA,Silver,Equestrianism Mixed Three-Day Event Team,Equestrianism,1964 Summer,1964,Summer,Tokyo
44020,Eduardo Dualde Santos de Lamadrid,ESP,Bronze,Hockey Men's Hockey,Hockey,1960 Summer,1960,Summer,Roma
44022,Joaqun Dualde Santos de Lamadrid,ESP,Bronze,Hockey Men's Hockey,Hockey,1960 Summer,1960,Summer,Roma
44023,Duan Jingli,CHN,Bronze,Rowing Women's Single Sculls,Rowing,2016 Summer,2016,Summer,Rio de Janeiro
44062,Jeroen Dubbeldam,NED,Gold,Equestrianism Mixed Jumping Individual,Equestrianism,2000 Summer,2000,Summer,Sydney
44077,Joseph Douglas "Joe" Dube Sr.,USA,Bronze,Weightlifting Men's Heavyweight,Weightlifting,1968 Summer,1968,Summer,Mexico City
44130,Hugues Duboscq,FRA,Bronze,Swimming Men's 100 metres Breaststroke,Swimming,2004 Summer,2004,Summer,Athina
44133,Hugues Duboscq,FRA,Bronze,Swimming Men's 100 metres Breaststroke,Swimming,2008 Summer,2008,Summer,Beijing
44134,Hugues Duboscq,FRA,Bronze,Swimming Men's 200 metres Breaststroke,Swimming,2008 Summer,2008,Summer,Beijing
44151,Konstantin Dubrovin,GER,Bronze,Swimming Men's 4 x 200 metres Freestyle Relay,Swimming,1996 Summer,1996,Summer,Atlanta
44152,Vladimir Vladimirovich Dubrovshchik,BLR,Silver,Athletics Men's Discus Throw,Athletics,1996 Summer,1996,Summer,Atlanta
44154,Boris Yakovlevich Dubrovsky,URS,Gold,Rowing Men's Double Sculls,Rowing,1964 Summer,1964,Summer,Tokyo
44172,Franck Ducheix,FRA,Silver,Fencing Men's Sabre Team,Fencing,1984 Summer,1984,Summer,Los Angeles
44175,Franck Ducheix,FRA,Bronze,Fencing Men's Sabre Team,Fencing,1992 Summer,1992,Summer,Barcelona
44180,Matthew "Matt" Duchene,CAN,Gold,Ice Hockey Men's Ice Hockey,Ice Hockey,2014 Winter,2014,Winter,Sochi
44183,Isabelle Duchesnay (-Dean),FRA,Silver,Figure Skating Mixed Ice Dancing,Figure Skating,1992 Winter,1992,Winter,Albertville
44185,Paul Duchesnay,FRA,Silver,Figure Skating Mixed Ice Dancing,Figure Skating,1992 Winter,1992,Winter,Albertville
44189,Milena Duchkov (-Neveklovsk),TCH,Gold,Diving Women's Platform,Diving,1968 Summer,1968,Summer,Mexico City
44191,Milena Duchkov (-Neveklovsk),TCH,Silver,Diving Women's Platform,Diving,1972 Summer,1972,Summer,Munich
44195,Peter Ducke,GDR,Bronze,Football Men's Football,Football,1972 Summer,1972,Summer,Munich
44196,Eike Duckwitz,GER,Bronze,Hockey Men's Hockey,Hockey,2004 Summer,2004,Summer,Athina
44217,Anik Ducza-Jnosi,HUN,Bronze,Gymnastics Women's Floor Exercise,Gymnastics,1964 Summer,1964,Summer,Tokyo
44248,Zoltn Duds,HUN,Bronze,Football Men's Football,Football,1960 Summer,1960,Summer,Roma
44251,Alyson "Aly" Dudek,USA,Bronze,Short Track Speed Skating Women's 3000 metres Relay,Short Track Speed Skating,2010 Winter,2010,Winter,Vancouver
44260,Diana Gnkova Dudeva,BUL,Bronze,Gymnastics Women's Floor Exercise,Gymnastics,1988 Summer,1988,Summer,Seoul
44267,Valery Arkadyevich Dudin,URS,Bronze,Luge Men's Singles,Luge,1984 Winter,1984,Winter,Sarajevo
44270,Kseniya Pavlovna Dudkina,RUS,Gold,Rhythmic Gymnastics Women's Group,Rhythmic Gymnastics,2012 Summer,2012,Summer,London
44280,Marian Andrzej Dudziak,POL,Silver,Athletics Men's 4 x 100 metres Relay,Athletics,1964 Summer,1964,Summer,Tokyo
44284,Peter Due,DEN,Silver,Sailing Mixed Multihull,Sailing,1980 Summer,1980,Summer,Moskva
44285,Carl Christian Due-Boje,SWE,Gold,Ice Hockey Men's Ice Hockey,Ice Hockey,1994 Winter,1994,Winter,Lillehammer
44294,Yobal Dueas Martnez,CUB,Silver,Baseball Men's Baseball,Baseball,2000 Summer,2000,Summer,Sydney
44295,Virginia Ruth "Ginny" Duenkel,USA,Gold,Swimming Women's 400 metres Freestyle,Swimming,1964 Summer,1964,Summer,Tokyo
44296,Virginia Ruth "Ginny" Duenkel,USA,Bronze,Swimming Women's 100 metres Backstroke,Swimming,1964 Summer,1964,Summer,Tokyo
44297,Brian Matthew Duensing,USA,Bronze,Baseball Men's Baseball,Baseball,2008 Summer,2008,Summer,Beijing
44309,Jason Paul Duff,AUS,Bronze,Hockey Men's Hockey,Hockey,2000 Summer,2000,Summer,Sydney
44312,Cosmo Edmund Duff-Gordon,GBR,Silver,Fencing Men's epee Team,Fencing,1906 Summer,1906,Summer,Athina
44319,Christof Duffner,GER,Gold,Ski Jumping Men's Large Hill Team,Ski Jumping,1994 Winter,1994,Winter,Lillehammer
44333,Frdric Dufour,FRA,Silver,Rowing Men's Lightweight Double Sculls,Rowing,2004 Summer,2004,Summer,Athina
44348,Chlo Dufour-Lapointe,CAN,Silver,Freestyle Skiing Women's Moguls,Freestyle Skiing,2014 Winter,2014,Winter,Sochi
44349,Justine Dufour-Lapointe,CAN,Gold,Freestyle Skiing Women's Moguls,Freestyle Skiing,2014 Winter,2014,Winter,Sochi
44375,Dugarsrengiin Oyuunbold,MGL,Bronze,Wrestling Men's Bantamweight Freestyle,Wrestling,1980 Summer,1980,Summer,Moskva
44379,Keltie Mayken Duggan (-Graboski),CAN,Bronze,Swimming Women's 4 x 100 metres Medley Relay,Swimming,1988 Summer,1988,Summer,Seoul
44380,Meghan Duggan,USA,Silver,Ice Hockey Women's Ice Hockey,Ice Hockey,2010 Winter,2010,Winter,Vancouver
44381,Meghan Duggan,USA,Silver,Ice Hockey Women's Ice Hockey,Ice Hockey,2014 Winter,2014,Winter,Sochi
44387,Dmitry Yevgenyevich Dugin,RUS,Silver,Water Polo Men's Water Polo,Water Polo,2000 Summer,2000,Summer,Sydney
44401,Meagan Duhamel,CAN,Silver,Figure Skating Mixed Team,Figure Skating,2014 Winter,2014,Winter,Sochi
44415,Uwe Dhring,GDR,Gold,Rowing Men's Coxed Eights,Rowing,1980 Summer,1980,Summer,Moskva
44416,Charlotte Susan Jane Dujardin,GBR,Gold,Equestrianism Mixed Dressage Individual,Equestrianism,2012 Summer,2012,Summer,London
44417,Charlotte Susan Jane Dujardin,GBR,Gold,Equestrianism Mixed Dressage Team,Equestrianism,2012 Summer,2012,Summer,London
44418,Charlotte Susan Jane Dujardin,GBR,Gold,Equestrianism Mixed Dressage Individual,Equestrianism,2016 Summer,2016,Summer,Rio de Janeiro
44419,Charlotte Susan Jane Dujardin,GBR,Silver,Equestrianism Mixed Dressage Team,Equestrianism,2016 Summer,2016,Summer,Rio de Janeiro
44423,Julia Dujmovits,AUT,Gold,Snowboarding Women's Parallel Slalom,Snowboarding,2014 Winter,2014,Winter,Sochi
44438,Mikho Ivanov Dukov,BUL,Silver,Wrestling Men's Featherweight Freestyle,Wrestling,1980 Summer,1980,Summer,Moskva
44443,Martins Dukurs,LAT,Silver,Skeleton Men's Skeleton,Skeleton,2010 Winter,2010,Winter,Vancouver
44444,Martins Dukurs,LAT,Silver,Skeleton Men's Skeleton,Skeleton,2014 Winter,2014,Winter,Sochi
44458,Yevgeny Vasilyevich Duleyev,URS,Silver,Rowing Men's Quadruple Sculls,Rowing,1976 Summer,1976,Summer,Montreal
44468,Gayle Albert Dull,USA,Silver,Athletics Men's 3 mile Team,Athletics,1908 Summer,1908,Summer,London
44481,Troy Matthew Bek Dumais,USA,Bronze,Diving Men's Synchronized Springboard,Diving,2012 Summer,2012,Summer,London
44483,Laureniu Dumnoiu,ROU,Bronze,Volleyball Men's Volleyball,Volleyball,1980 Summer,1980,Summer,Moskva
44484,Charles Everett "Charlie" Dumas,USA,Gold,Athletics Men's High Jump,Athletics,1956 Summer,1956,Summer,Melbourne
44488,Nino Dumbadze (-Diachk'ovi),URS,Bronze,Athletics Women's Discus Throw,Athletics,1952 Summer,1952,Summer,Helsinki
44491,Aleksandr Andreyevich Dumchev,URS,Silver,Rowing Men's Coxed Eights,Rowing,1988 Summer,1988,Summer,Seoul
44494,Cline Dumerc,FRA,Silver,Basketball Women's Basketball,Basketball,2012 Summer,2012,Summer,London
44503,Maria Magdalena Dumitrache,ROU,Gold,Rowing Women's Coxed Eights,Rowing,2000 Summer,2000,Summer,Sydney
44509,Daniel Dumitrescu,ROU,Silver,Boxing Men's Featherweight,Boxing,1988 Summer,1988,Summer,Seoul
44511,Ion Dumitrescu,ROU,Gold,Shooting Men's Trap,Shooting,1960 Summer,1960,Summer,Roma
44517,Rare Dumitrescu,ROU,Silver,Fencing Men's Sabre Team,Fencing,2012 Summer,2012,Summer,London
44519,Alexe Dumitru,ROU,Gold,Canoeing Men's Canadian Doubles 1000 metres,Canoeing,1956 Summer,1956,Summer,Melbourne
44523,Alina Alexandra Dumitru (-Croitoru),ROU,Gold,Judo Women's Extra-Lightweight,Judo,2008 Summer,2008,Summer,Beijing
44524,Alina Alexandra Dumitru (-Croitoru),ROU,Silver,Judo Women's Extra-Lightweight,Judo,2012 Summer,2012,Summer,London
44528,Marian Dumitru,ROU,Bronze,Handball Men's Handball,Handball,1980 Summer,1980,Summer,Moskva
44529,Marian Dumitru,ROU,Bronze,Handball Men's Handball,Handball,1984 Summer,1984,Summer,Los Angeles
44533,Petre Dumitru,ROU,Silver,Weightlifting Men's Middle-Heavyweight,Weightlifting,1984 Summer,1984,Summer,Los Angeles
44534,Viorica Dumitru,ROU,Bronze,Canoeing Women's Kayak Singles 500 metres,Canoeing,1968 Summer,1968,Summer,Mexico City
44536,Viorica Dumitru,ROU,Bronze,Canoeing Women's Kayak Doubles 500 metres,Canoeing,1972 Summer,1972,Summer,Munich
44549,Robert Dumontois,FRA,Silver,Rowing Men's Coxed Fours,Rowing,1960 Summer,1960,Summer,Roma
44556,Franck Dumoulin,FRA,Gold,Shooting Men's Air Pistol 10 metres,Shooting,2000 Summer,2000,Summer,Sydney
44565,Tom Dumoulin,NED,Silver,Cycling Men's Individual Time Trial,Cycling,2016 Summer,2016,Summer,Rio de Janeiro
44569,Antal Dunai (Dujmov),HUN,Gold,Football Men's Football,Football,1968 Summer,1968,Summer,Mexico City
44570,Antal Dunai (Dujmov),HUN,Silver,Football Men's Football,Football,1972 Summer,1972,Summer,Munich
44571,Ede Dunai,HUN,Silver,Football Men's Football,Football,1972 Summer,1972,Summer,Munich
44572,Jnos Dunai (Dujmov),HUN,Bronze,Football Men's Football,Football,1960 Summer,1960,Summer,Roma
44573,Lajos Dunai (Drestyk-),HUN,Gold,Football Men's Football,Football,1968 Summer,1968,Summer,Mexico City
44575,Bernard Dunand,SUI,Silver,Sailing Mixed 5.5 metres,Sailing,1968 Summer,1968,Summer,Mexico City
44576,Adriana Vladimirova Dunavska,BUL,Silver,Rhythmic Gymnastics Women's Individual,Rhythmic Gymnastics,1988 Summer,1988,Summer,Seoul
44579,Vitaly Vladimirovich Dunaytsev,RUS,Bronze,Boxing Men's Light-Welterweight,Boxing,2016 Summer,2016,Summer,Rio de Janeiro
44583,Rodica Dunca (-Kszegi),ROU,Silver,Gymnastics Women's Team All-Around,Gymnastics,1980 Summer,1980,Summer,Moskva
44594,James Henry "Jim" Duncan,USA,Bronze,Athletics Men's Discus Throw,Athletics,1912 Summer,1912,Summer,Stockholm
44607,Timothy Theodore "Tim" Duncan,USA,Bronze,Basketball Men's Basketball,Basketball,2004 Summer,2004,Summer,Athina
44614,John Vinzenz Andrew de Villiers "Vincent" Duncker,GER,Bronze,Athletics Men's 110 metres Hurdles,Athletics,1906 Summer,1906,Summer,Athina
44616,Frank Dundr (Butz-),GDR,Gold,Rowing Men's Quadruple Sculls,Rowing,1980 Summer,1980,Summer,Moskva
44626,Leszek Ryszard "Lech" Dunecki,POL,Silver,Athletics Men's 4 x 100 metres Relay,Athletics,1980 Summer,1980,Summer,Moskva
44640,Krasimir Nikolaev Dunev,BUL,Silver,Gymnastics Men's Horizontal Bar,Gymnastics,1996 Summer,1996,Summer,Atlanta
44651,Carlos Caetano "Dunga" Bledorn Verri,BRA,Silver,Football Men's Football,Football,1984 Summer,1984,Summer,Los Angeles
44655,Michael F. "Mike" Dunham,USA,Silver,Ice Hockey Men's Ice Hockey,Ice Hockey,2002 Winter,2002,Winter,Salt Lake City
44656,Angelika Dnhaupt,FRG,Bronze,Luge Women's Singles,Luge,1968 Winter,1968,Winter,Grenoble
44660,Nancy Lynn Dunkle,USA,Silver,Basketball Women's Basketball,Basketball,1976 Summer,1976,Summer,Montreal
44675,Fitzroy Junior Dunkley,JAM,Silver,Athletics Men's 4 x 400 metres Relay,Athletics,2016 Summer,2016,Summer,Rio de Janeiro
44676,Joshua Dunkley-Smith,AUS,Silver,Rowing Men's Coxless Fours,Rowing,2012 Summer,2012,Summer,London
44677,Joshua Dunkley-Smith,AUS,Silver,Rowing Men's Coxless Fours,Rowing,2016 Summer,2016,Summer,Rio de Janeiro
44680,David Coombs "Dave" Dunlap,USA,Gold,Rowing Men's Coxed Eights,Rowing,1932 Summer,1932,Summer,Los Angeles
44693,Gordon Glover Dunn,USA,Silver,Athletics Men's Discus Throw,Athletics,1936 Summer,1936,Summer,Berlin
44721,Shannon M. Dunn-Downing,USA,Bronze,Snowboarding Women's Halfpipe,Snowboarding,1998 Winter,1998,Winter,Nagano
44724,Patricia "Tricia" Dunn-Luoma,USA,Gold,Ice Hockey Women's Ice Hockey,Ice Hockey,1998 Winter,1998,Winter,Nagano
44725,Patricia "Tricia" Dunn-Luoma,USA,Silver,Ice Hockey Women's Ice Hockey,Ice Hockey,2002 Winter,2002,Winter,Salt Lake City
44726,Patricia "Tricia" Dunn-Luoma,USA,Bronze,Ice Hockey Women's Ice Hockey,Ice Hockey,2006 Winter,2006,Winter,Torino
44751,Christopher David "Chris" Duplanty,USA,Silver,Water Polo Men's Water Polo,Water Polo,1988 Summer,1988,Summer,Seoul
44757,Imke Duplitzer,GER,Silver,Fencing Women's epee Team,Fencing,2004 Summer,2004,Summer,Athina
44763,Clment Dupont,FRA,Silver,Rugby Men's Rugby,Rugby,1924 Summer,1924,Summer,Paris
44778,Albert Dupouy,FRA,Silver,Rugby Men's Rugby,Rugby,1924 Summer,1924,Summer,Paris
44794,Lori Dupuis,CAN,Silver,Ice Hockey Women's Ice Hockey,Ice Hockey,1998 Winter,1998,Winter,Nagano
44795,Lori Dupuis,CAN,Gold,Ice Hockey Women's Ice Hockey,Ice Hockey,2002 Winter,2002,Winter,Salt Lake City
44797,Maryvonne Dupureur (Samson-),FRA,Silver,Athletics Women's 800 metres,Athletics,1964 Summer,1964,Summer,Tokyo
44799,slam Duquiyev,EUN,Silver,Wrestling Men's Lightweight Greco-Roman,Wrestling,1992 Summer,1992,Summer,Barcelona
44814,Osman Duraliev,BUL,Silver,Wrestling Men's Heavyweight Freestyle,Wrestling,1968 Summer,1968,Summer,Mexico City
44815,Osman Duraliev,BUL,Silver,Wrestling Men's Super-Heavyweight Freestyle,Wrestling,1972 Summer,1972,Summer,Munich
44816,Andrea Duran,USA,Silver,Softball Women's Softball,Softball,2008 Summer,2008,Summer,Beijing
44842,Pierre Durand Jr.,FRA,Gold,Equestrianism Mixed Jumping Individual,Equestrianism,1988 Summer,1988,Summer,Seoul
44843,Pierre Durand Jr.,FRA,Bronze,Equestrianism Mixed Jumping Team,Equestrianism,1988 Summer,1988,Summer,Seoul
44845,Pierre Durand Sr.,FRA,Bronze,Equestrianism Men's Three-Day Event Team,Equestrianism,1960 Summer,1960,Summer,Roma
44853,Kevin Wayne Durant,USA,Gold,Basketball Men's Basketball,Basketball,2012 Summer,2012,Summer,London
44854,Kevin Wayne Durant,USA,Gold,Basketball Men's Basketball,Basketball,2016 Summer,2016,Summer,Rio de Janeiro
44855,Scott David Durant,GBR,Gold,Rowing Men's Coxed Eights,Rowing,2016 Summer,2016,Summer,Rio de Janeiro
44859,Cornel Duru,ROU,Bronze,Handball Men's Handball,Handball,1980 Summer,1980,Summer,Moskva
44860,Cornel Duru,ROU,Bronze,Handball Men's Handball,Handball,1984 Summer,1984,Summer,Los Angeles
44865,Philip Marshall "Phil" Durbrow,USA,Bronze,Rowing Men's Coxless Fours,Rowing,1964 Summer,1964,Summer,Tokyo
44881,Vladimir Durkovi,YUG,Gold,Football Men's Football,Football,1960 Summer,1960,Summer,Roma
44884,Reinhold Durnthaler,AUT,Silver,Bobsleigh Men's Four,Bobsleigh,1964 Winter,1964,Winter,Innsbruck
44886,Reinhold Durnthaler,AUT,Silver,Bobsleigh Men's Four,Bobsleigh,1968 Winter,1968,Winter,Grenoble
44913,Michael Drsch,FRG,Gold,Rowing Men's Quadruple Sculls,Rowing,1984 Summer,1984,Summer,Los Angeles
44943,Andrian Pavlov Dushev,BUL,Bronze,Canoeing Men's Kayak Doubles 1000 metres,Canoeing,1996 Summer,1996,Summer,Atlanta
44944,Nathaniel James "Nate" Dusing,USA,Silver,Swimming Men's 4 x 200 metres Freestyle Relay,Swimming,2000 Summer,2000,Summer,Sydney
44945,Nathaniel James "Nate" Dusing,USA,Bronze,Swimming Men's 4 x 100 metres Freestyle Relay,Swimming,2004 Summer,2004,Summer,Athina
44946,Hasanboy Dusmatov,UZB,Gold,Boxing Men's Light-Flyweight,Boxing,2016 Summer,2016,Summer,Rio de Janeiro
44953,Michelle Hollis Dusserre (-Farrell),USA,Silver,Gymnastics Women's Team All-Around,Gymnastics,1984 Summer,1984,Summer,Los Angeles
44959,Thierry Dusserre,FRA,Bronze,Biathlon Men's 4 x 7.5 kilometres Relay,Biathlon,1994 Winter,1994,Winter,Lillehammer
44973,James Livingstone Duthie,GBR,Bronze,Hockey Men's Hockey,Hockey,1984 Summer,1984,Summer,Los Angeles
44986,Yogeshwar Dutt,IND,Bronze,Wrestling Men's Lightweight Freestyle,Wrestling,2012 Summer,2012,Summer,London
44995,Brett Allan Dutton,AUS,Bronze,Cycling Men's Team Pursuit 4000 metres,Cycling,1988 Summer,1988,Summer,Seoul
44996,Phillip Peter Dutton,AUS,Gold,Equestrianism Mixed Three-Day Event Team,Equestrianism,1996 Summer,1996,Summer,Atlanta
44997,Phillip Peter Dutton,AUS,Gold,Equestrianism Mixed Three-Day Event Team,Equestrianism,2000 Summer,2000,Summer,Sydney
45004,Phillip Peter Dutton,USA,Bronze,Equestrianism Mixed Three-Day Event Individual,Equestrianism,2016 Summer,2016,Summer,Rio de Janeiro
45018,Alfred Walter "Alf" Duval,AUS,Silver,Rowing Men's Coxed Eights,Rowing,1968 Summer,1968,Summer,Mexico City
45021,Ramn Duvaln Carrin,CUB,Silver,Boxing Men's Flyweight,Boxing,1976 Summer,1976,Summer,Montreal
45027,Alfredo Duvergel Adams,CUB,Silver,Boxing Men's Light-Middleweight,Boxing,1996 Summer,1996,Summer,Atlanta
45028,Giorvis Duvergel Rojas,CUB,Silver,Baseball Men's Baseball,Baseball,2008 Summer,2008,Summer,Beijing
45029,Ren Duverger,FRA,Gold,Weightlifting Men's Lightweight,Weightlifting,1932 Summer,1932,Summer,Los Angeles
45032,Kristine Duvholt (-Havns),NOR,Silver,Handball Women's Handball,Handball,1992 Summer,1992,Summer,Barcelona
45034,Kristine Duvholt (-Havns),NOR,Bronze,Handball Women's Handball,Handball,2000 Summer,2000,Summer,Sydney
45035,Bernd Duvigneau,GDR,Bronze,Canoeing Men's Kayak Fours 1000 metres,Canoeing,1976 Summer,1976,Summer,Montreal
45036,Bernd Duvigneau,GDR,Gold,Canoeing Men's Kayak Fours 1000 metres,Canoeing,1980 Summer,1980,Summer,Moskva
45051,Robin Duvillard,FRA,Bronze,Cross Country Skiing Men's 4 x 10 kilometres Relay,Cross Country Skiing,2014 Winter,2014,Winter,Sochi
45055,Domagoj Duvnjak,CRO,Bronze,Handball Men's Handball,Handball,2012 Summer,2012,Summer,London
45057,Richard Lloyd "Rich" Duwelius,USA,Gold,Volleyball Men's Volleyball,Volleyball,1984 Summer,1984,Summer,Los Angeles
45060,Talant Mushanbetovich Duyshebayev,EUN,Gold,Handball Men's Handball,Handball,1992 Summer,1992,Summer,Barcelona
45061,Talant Mushanbetovich Duyshebayev,ESP,Bronze,Handball Men's Handball,Handball,1996 Summer,1996,Summer,Atlanta
45062,Talant Mushanbetovich Duyshebayev,ESP,Bronze,Handball Men's Handball,Handball,2000 Summer,2000,Summer,Sydney
45070,Veselin uho,YUG,Gold,Water Polo Men's Water Polo,Water Polo,1984 Summer,1984,Summer,Los Angeles
45071,Veselin uho,YUG,Gold,Water Polo Men's Water Polo,Water Polo,1988 Summer,1988,Summer,Seoul
45077,Vera urakovi,YUG,Bronze,Basketball Women's Basketball,Basketball,1980 Summer,1980,Summer,Moskva
45078,Dragica uri,YUG,Gold,Handball Women's Handball,Handball,1984 Summer,1984,Summer,Los Angeles
45082,Mirjana urica,YUG,Silver,Handball Women's Handball,Handball,1980 Summer,1980,Summer,Moskva
45083,Mirjana urica,YUG,Gold,Handball Women's Handball,Handball,1984 Summer,1984,Summer,Los Angeles
45093,Zorica urkovi,YUG,Bronze,Basketball Women's Basketball,Basketball,1980 Summer,1980,Summer,Moskva
45097,Valeriy Vasylovych Dvoinikov,URS,Silver,Judo Men's Middleweight,Judo,1976 Summer,1976,Summer,Montreal
45099,Douglas Scott "Dusty" Dvorak,USA,Gold,Volleyball Men's Volleyball,Volleyball,1984 Summer,1984,Summer,Los Angeles
45115,Miroslav Dvok,TCH,Silver,Ice Hockey Men's Ice Hockey,Ice Hockey,1976 Winter,1976,Winter,Innsbruck
45120,Tom Dvok,CZE,Bronze,Athletics Men's Decathlon,Athletics,1996 Summer,1996,Summer,Atlanta
45124,Ivan Vasilyevich Dvorny,URS,Gold,Basketball Men's Basketball,Basketball,1972 Summer,1972,Summer,Munich
45140,Conor James Dwyer,USA,Gold,Swimming Men's 4 x 200 metres Freestyle Relay,Swimming,2012 Summer,2012,Summer,London
